SYMBOL,r_PC1,t,p valor,p ajustado,enlace
FCGRT,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCGRT"" target=""_blank"">FCGRT</a>"
DOCK11,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOCK11"" target=""_blank"">DOCK11</a>"
MIR1181,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1181"" target=""_blank"">MIR1181</a>"
MIR1268A,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1268A"" target=""_blank"">MIR1268A</a>"
FIRRM,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FIRRM"" target=""_blank"">FIRRM</a>"
TMEM98,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM98"" target=""_blank"">TMEM98</a>"
H2BC12,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC12"" target=""_blank"">H2BC12</a>"
MSX2,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSX2"" target=""_blank"">MSX2</a>"
TNFRSF19,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF19"" target=""_blank"">TNFRSF19</a>"
NPEPL1,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPEPL1"" target=""_blank"">NPEPL1</a>"
GINS4,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=GINS4"" target=""_blank"">GINS4</a>"
TRUB2,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRUB2"" target=""_blank"">TRUB2</a>"
SUFU,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUFU"" target=""_blank"">SUFU</a>"
KIF18A,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF18A"" target=""_blank"">KIF18A</a>"
ALPP,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALPP"" target=""_blank"">ALPP</a>"
KLHL9,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL9"" target=""_blank"">KLHL9</a>"
MDFIC,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDFIC"" target=""_blank"">MDFIC</a>"
GLE1,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLE1"" target=""_blank"">GLE1</a>"
BLMH,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=BLMH"" target=""_blank"">BLMH</a>"
ICA1-AS1,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ICA1-AS1"" target=""_blank"">ICA1-AS1</a>"
IGFL4,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFL4"" target=""_blank"">IGFL4</a>"
SWSAP1,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SWSAP1"" target=""_blank"">SWSAP1</a>"
FAHD2B,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAHD2B"" target=""_blank"">FAHD2B</a>"
SNAR-A13,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAR-A13"" target=""_blank"">SNAR-A13</a>"
SNAR-A12,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAR-A12"" target=""_blank"">SNAR-A12</a>"
FANCA,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FANCA"" target=""_blank"">FANCA</a>"
BIK,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIK"" target=""_blank"">BIK</a>"
PSMB8,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMB8"" target=""_blank"">PSMB8</a>"
TTLL5,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTLL5"" target=""_blank"">TTLL5</a>"
ZNF567-DT,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF567-DT"" target=""_blank"">ZNF567-DT</a>"
MFSD9,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFSD9"" target=""_blank"">MFSD9</a>"
RNF168,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF168"" target=""_blank"">RNF168</a>"
TTL,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTL"" target=""_blank"">TTL</a>"
IQCG,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQCG"" target=""_blank"">IQCG</a>"
AXIN2,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=AXIN2"" target=""_blank"">AXIN2</a>"
CHPF,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHPF"" target=""_blank"">CHPF</a>"
SESTD1,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SESTD1"" target=""_blank"">SESTD1</a>"
CHST12,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHST12"" target=""_blank"">CHST12</a>"
PPM1N,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPM1N"" target=""_blank"">PPM1N</a>"
ATP6V0A2,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V0A2"" target=""_blank"">ATP6V0A2</a>"
SLC2A3,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A3"" target=""_blank"">SLC2A3</a>"
ACE,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACE"" target=""_blank"">ACE</a>"
SDC3,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDC3"" target=""_blank"">SDC3</a>"
SLC27A4,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC27A4"" target=""_blank"">SLC27A4</a>"
LNCATV,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=LNCATV"" target=""_blank"">LNCATV</a>"
TNC,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNC"" target=""_blank"">TNC</a>"
SDR16C5,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDR16C5"" target=""_blank"">SDR16C5</a>"
PMPCA,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=PMPCA"" target=""_blank"">PMPCA</a>"
ZNF85,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF85"" target=""_blank"">ZNF85</a>"
ABCB6,0.7972027972027973,4.175796161345557,0.0019003677255282707,0.005284105538988048,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB6"" target=""_blank"">ABCB6</a>"
ADGRG5,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRG5"" target=""_blank"">ADGRG5</a>"
TEAD4,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEAD4"" target=""_blank"">TEAD4</a>"
SEC23A,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC23A"" target=""_blank"">SEC23A</a>"
LY6G6D,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=LY6G6D"" target=""_blank"">LY6G6D</a>"
MIR484,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR484"" target=""_blank"">MIR484</a>"
LEF1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEF1"" target=""_blank"">LEF1</a>"
EPS15L1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPS15L1"" target=""_blank"">EPS15L1</a>"
RETREG2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RETREG2"" target=""_blank"">RETREG2</a>"
CHURC1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHURC1"" target=""_blank"">CHURC1</a>"
SEPTIN3,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEPTIN3"" target=""_blank"">SEPTIN3</a>"
SERPINI1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINI1"" target=""_blank"">SERPINI1</a>"
RRP15,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRP15"" target=""_blank"">RRP15</a>"
TRIM14,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM14"" target=""_blank"">TRIM14</a>"
FAM210A,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM210A"" target=""_blank"">FAM210A</a>"
RTKN2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTKN2"" target=""_blank"">RTKN2</a>"
BEX5,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=BEX5"" target=""_blank"">BEX5</a>"
PI3,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=PI3"" target=""_blank"">PI3</a>"
NCAPD3,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAPD3"" target=""_blank"">NCAPD3</a>"
SLC39A4,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A4"" target=""_blank"">SLC39A4</a>"
ZDHHC24,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZDHHC24"" target=""_blank"">ZDHHC24</a>"
IFNAR2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNAR2"" target=""_blank"">IFNAR2</a>"
IFITM4P,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFITM4P"" target=""_blank"">IFITM4P</a>"
JMJD4,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=JMJD4"" target=""_blank"">JMJD4</a>"
RAPGEF2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAPGEF2"" target=""_blank"">RAPGEF2</a>"
CYFIP2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYFIP2"" target=""_blank"">CYFIP2</a>"
POLR2A,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR2A"" target=""_blank"">POLR2A</a>"
ZFAND4,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFAND4"" target=""_blank"">ZFAND4</a>"
BABAM2-AS1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=BABAM2-AS1"" target=""_blank"">BABAM2-AS1</a>"
FAM83D,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM83D"" target=""_blank"">FAM83D</a>"
FAM86FP,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM86FP"" target=""_blank"">FAM86FP</a>"
MIR1291,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1291"" target=""_blank"">MIR1291</a>"
MLH3,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLH3"" target=""_blank"">MLH3</a>"
DKK4,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=DKK4"" target=""_blank"">DKK4</a>"
CCNE1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNE1"" target=""_blank"">CCNE1</a>"
NOC4L,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOC4L"" target=""_blank"">NOC4L</a>"
MREG,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MREG"" target=""_blank"">MREG</a>"
USP37,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP37"" target=""_blank"">USP37</a>"
CDC20,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC20"" target=""_blank"">CDC20</a>"
MPP7,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPP7"" target=""_blank"">MPP7</a>"
PCDHB14,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCDHB14"" target=""_blank"">PCDHB14</a>"
TRAIP,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAIP"" target=""_blank"">TRAIP</a>"
NDUFA9,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA9"" target=""_blank"">NDUFA9</a>"
CDCA7L,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDCA7L"" target=""_blank"">CDCA7L</a>"
RIMKLB,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIMKLB"" target=""_blank"">RIMKLB</a>"
CPSF2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPSF2"" target=""_blank"">CPSF2</a>"
AGMO,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGMO"" target=""_blank"">AGMO</a>"
AKTIP,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKTIP"" target=""_blank"">AKTIP</a>"
RNF212,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF212"" target=""_blank"">RNF212</a>"
EMSLR,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMSLR"" target=""_blank"">EMSLR</a>"
LAMTOR1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMTOR1"" target=""_blank"">LAMTOR1</a>"
PRPF40B,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPF40B"" target=""_blank"">PRPF40B</a>"
SMARCC2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCC2"" target=""_blank"">SMARCC2</a>"
TBL1X,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBL1X"" target=""_blank"">TBL1X</a>"
ABCA3,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA3"" target=""_blank"">ABCA3</a>"
MPDU1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPDU1"" target=""_blank"">MPDU1</a>"
RBKS,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBKS"" target=""_blank"">RBKS</a>"
SCAMP1-AS1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCAMP1-AS1"" target=""_blank"">SCAMP1-AS1</a>"
SIVA1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIVA1"" target=""_blank"">SIVA1</a>"
SKP1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKP1"" target=""_blank"">SKP1</a>"
EIF3G,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3G"" target=""_blank"">EIF3G</a>"
PLA2G2A,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLA2G2A"" target=""_blank"">PLA2G2A</a>"
NENF,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=NENF"" target=""_blank"">NENF</a>"
SNORA2C,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORA2C"" target=""_blank"">SNORA2C</a>"
TRA2B,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRA2B"" target=""_blank"">TRA2B</a>"
RUNX1-IT1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX1-IT1"" target=""_blank"">RUNX1-IT1</a>"
SF3B5,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SF3B5"" target=""_blank"">SF3B5</a>"
HSPE1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPE1"" target=""_blank"">HSPE1</a>"
AMZ2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMZ2"" target=""_blank"">AMZ2</a>"
DENND10P1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=DENND10P1"" target=""_blank"">DENND10P1</a>"
DDAH2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDAH2"" target=""_blank"">DDAH2</a>"
PXK,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=PXK"" target=""_blank"">PXK</a>"
NDST1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDST1"" target=""_blank"">NDST1</a>"
FCF1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FCF1"" target=""_blank"">FCF1</a>"
SNORD3C,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD3C"" target=""_blank"">SNORD3C</a>"
HR,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=HR"" target=""_blank"">HR</a>"
RUVBL2,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUVBL2"" target=""_blank"">RUVBL2</a>"
ZNF782,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF782"" target=""_blank"">ZNF782</a>"
NDE1,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDE1"" target=""_blank"">NDE1</a>"
CCS,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCS"" target=""_blank"">CCS</a>"
CEACAM3,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEACAM3"" target=""_blank"">CEACAM3</a>"
NDC80,0.7902097902097903,4.077536276151734,0.0022231354099909208,0.005964076751876884,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDC80"" target=""_blank"">NDC80</a>"
RSU1P2,0.7832167832167832,3.983520766565641,0.0025862148333625867,0.006715720430194261,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSU1P2"" target=""_blank"">RSU1P2</a>"
DSE,0.7832167832167832,3.983520766565641,0.0025862148333625867,0.006715720430194261,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSE"" target=""_blank"">DSE</a>"
FAM90A1,0.7832167832167832,3.983520766565641,0.0025862148333625867,0.006715720430194261,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM90A1"" target=""_blank"">FAM90A1</a>"
TUBB8,0.7832167832167832,3.983520766565641,0.0025862148333625867,0.006715720430194261,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBB8"" target=""_blank"">TUBB8</a>"
ARHGAP39,0.7832167832167832,3.983520766565641,0.0025862148333625867,0.006715720430194261,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP39"" target=""_blank"">ARHGAP39</a>"
ATP5PO,0.7832167832167832,3.983520766565641,0.0025862148333625867,0.006715720430194261,"<a href=""https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5PO"" target=""_blank"">ATP5PO</a>"
